yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,year_team_ID
1997,NL,CHN,CHC,C,5,162,81,68,94,N,N,N,N,687,5489,1444,269,39,127,451,1003,116,60,,,759,705,4.44,6,4,37,4287,1451,185,590,1072,115,117,0.98,Chicago Cubs,Wrigley Field,2190308,102,102,CHC,CHN,CHN,1997_CHN
1997,NL,CIN,CIN,C,3,162,81,76,86,N,N,N,N,651,5484,1386,269,27,142,518,1113,190,67,,,764,712,4.42,5,8,49,4347,1408,173,558,1159,106,129,0.98,Cincinnati Reds,Cinergy Field,1785788,102,102,CIN,CIN,CIN,1997_CIN
1997,AL,CLE,CLE,C,1,161,81,86,75,Y,N,Y,N,868,5556,1589,301,22,220,617,955,118,59,,,815,749,4.73,4,3,39,4275,1528,181,575,1036,108,159,0.98,Cleveland Indians,Jacobs Field,3404750,103,102,CLE,CLE,CLE,1997_CLE
1997,NL,COL,COL,W,3,162,81,83,79,N,N,N,N,923,5603,1611,269,40,239,562,1060,137,65,,,908,835,5.25,9,5,38,4296,1697,196,566,870,111,202,0.98,Colorado Rockies,Coors Field,3888453,122,123,COL,COL,COL,1997_COL
1997,AL,DET,DET,E,3,162,81,79,83,N,N,N,N,784,5481,1415,268,32,176,578,1164,161,72,,,790,732,4.56,13,8,42,4335,1476,178,552,982,91,146,0.98,Detroit Tigers,Tiger Stadium,1365157,99,100,DET,DET,DET,1997_DET
1997,NL,FLO,FLA,E,2,162,81,92,70,N,Y,Y,Y,740,5439,1410,272,28,136,686,1074,115,58,,,669,615,3.83,12,10,39,4338,1353,131,639,1188,119,167,0.98,Florida Marlins,Joe Robbie Stadium,2364387,95,96,FLA,FLO,FLO,1997_FLO
1997,NL,HOU,HOU,C,1,162,81,84,78,Y,N,N,N,777,5502,1427,314,40,133,633,1085,171,74,,,660,595,3.67,16,12,37,4377,1379,134,511,1138,131,169,0.97,Houston Astros,Astrodome,2046781,96,95,HOU,HOU,HOU,1997_HOU
1997,AL,KCA,KCR,C,5,161,80,67,94,N,N,N,N,747,5599,1478,256,35,158,561,1061,130,66,,,820,755,4.71,11,5,29,4329,1530,186,531,961,88,168,0.98,Kansas City Royals,Kauffman Stadium,1517638,101,102,KCR,KCA,KCA,1997_KCA
1997,NL,LAN,LAD,W,2,162,81,88,74,N,N,N,N,742,5544,1488,242,33,174,498,1079,131,64,,,645,588,3.63,6,6,45,4377,1325,163,546,1232,116,104,0.98,Los Angeles Dodgers,Dodger Stadium,3319504,93,92,LAD,LAN,LAN,1997_LAN
1997,AL,MIN,MIN,C,4,162,81,68,94,N,N,N,N,772,5634,1522,305,40,132,495,1121,151,52,,,861,800,5.02,10,4,30,4302,1596,187,495,908,100,170,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1411064,101,101,MIN,MIN,MIN,1997_MIN
1997,AL,ML4,MIL,C,3,161,80,78,83,N,N,N,N,681,5444,1415,294,27,135,494,967,103,55,,,742,670,4.22,6,8,44,4282,1419,177,542,1012,125,171,0.98,Milwaukee Brewers,County Stadium,1444027,101,102,MIL,MIL,MIL,1997_ML4
1997,NL,MON,WSN,E,4,162,81,78,84,N,N,N,N,691,5526,1423,339,34,172,420,1084,75,46,,,740,666,4.14,27,14,37,4341,1365,149,557,1138,131,150,0.97,Montreal Expos,Stade Olympique,1497609,99,99,MON,MON,MON,1997_MON
1997,AL,NYA,NYY,E,2,162,80,96,66,N,Y,N,N,891,5710,1636,325,23,161,676,954,99,58,,,688,626,3.84,11,10,51,4401,1463,144,532,1165,105,156,0.98,New York Yankees,Yankee Stadium II,2580325,100,98,NYY,NYA,NYA,1997_NYA
1997,NL,NYN,NYM,E,3,162,81,88,74,N,N,N,N,777,5524,1448,274,28,153,550,1029,97,74,,,709,640,3.95,7,8,49,4377,1452,160,504,982,117,165,0.98,New York Mets,Shea Stadium,1766174,97,97,NYM,NYN,NYN,1997_NYN
1997,AL,OAK,OAK,W,4,162,81,65,97,N,N,N,N,764,5589,1451,274,23,197,642,1181,71,36,,,946,881,5.49,2,1,38,4335,1734,197,642,953,121,170,0.98,Oakland Athletics,Oakland Coliseum,1264218,96,97,OAK,OAK,OAK,1997_OAK
1997,NL,PHI,PHI,E,5,162,81,68,94,N,N,N,N,668,5443,1390,290,35,116,519,1032,92,56,,,840,768,4.87,13,7,35,4260,1441,171,616,1209,105,134,0.98,Philadelphia Phillies,Veterans Stadium,1490638,100,101,PHI,PHI,PHI,1997_PHI
1997,NL,PIT,PIT,C,2,162,81,79,83,N,N,N,N,725,5503,1440,291,52,129,481,1161,160,50,,,760,683,4.28,6,8,41,4308,1503,143,560,1080,131,149,0.97,Pittsburgh Pirates,Three Rivers Stadium,1657022,103,103,PIT,PIT,PIT,1997_PIT
1997,NL,SDN,SDP,W,4,162,81,76,86,N,N,N,N,795,5609,1519,275,16,152,604,1129,140,60,,,891,804,4.99,5,2,43,4350,1581,172,596,1059,125,132,0.98,San Diego Padres,Qualcomm Stadium,2089333,93,93,SDP,SDN,SDN,1997_SDN
1997,AL,SEA,SEA,W,1,162,81,90,72,Y,N,N,N,925,5614,1574,312,21,264,626,1110,89,40,,,833,770,4.79,9,8,38,4341,1500,192,598,1207,123,143,0.98,Seattle Mariners,Kingdome,3192237,98,98,SEA,SEA,SEA,1997_SEA
1997,NL,SFN,SFG,W,1,162,81,90,72,Y,N,N,N,784,5485,1415,266,37,172,642,1120,121,49,,,793,709,4.41,5,9,45,4338,1494,160,578,1044,120,157,0.98,San Francisco Giants,3Com Park,1690869,98,98,SFG,SFN,SFN,1997_SFN
1997,NL,SLN,STL,C,4,162,81,73,89,N,N,N,N,689,5524,1409,269,39,144,543,1191,164,60,,,708,631,3.9,5,3,39,4367,1422,124,536,1130,123,156,0.98,St. Louis Cardinals,Busch Stadium II,2634014,99,99,STL,SLN,SLN,1997_SLN
1997,AL,TEX,TEX,W,3,162,81,77,85,N,N,N,N,807,5651,1547,311,27,187,500,1116,72,37,,,823,744,4.68,8,9,33,4289,1598,169,541,925,122,155,0.98,Texas Rangers,The Ballpark at Arlington,2945228,105,105,TEX,TEX,TEX,1997_TEX
1997,AL,TOR,TOR,E,5,162,81,76,86,N,N,N,N,654,5473,1333,275,41,147,487,1138,134,50,,,694,628,3.92,19,16,34,4326,1453,167,497,1150,97,150,0.98,Toronto Blue Jays,Skydome,2589297,99,99,TOR,TOR,TOR,1997_TOR
1998,AL,ANA,ANA,W,2,162,81,85,77,N,N,N,N,787,5630,1530,314,27,147,510,1028,93,45,,,783,720,4.49,3,5,52,4332,1481,164,630,1091,106,146,0.98,Anaheim Angels,Edison International Field,2519280,102,102,ANA,ANA,ANA,1998_ANA
1998,NL,ARI,ARI,W,5,162,81,65,97,N,N,N,N,665,5491,1353,235,46,159,489,1239,73,38,,,812,738,4.64,7,6,37,4296,1463,188,489,908,100,125,0.98,Arizona Diamondbacks,Bank One Ballpark,3610290,100,99,ARI,ARI,ARI,1998_ARI
1998,NL,ATL,ATL,E,1,162,81,106,56,Y,N,N,N,826,5484,1489,297,26,215,548,1062,98,43,,,581,519,3.25,24,23,45,4315,1291,117,467,1232,91,139,0.98,Atlanta Braves,Turner Field,3360860,100,98,ATL,ATL,ATL,1998_ATL
1998,AL,BAL,BAL,E,4,162,81,79,83,N,N,N,N,817,5565,1520,303,11,214,593,903,86,48,,,785,752,4.73,16,10,37,4293,1505,169,535,1065,81,144,0.98,Baltimore Orioles,Oriole Park at Camden Yards,3684650,98,97,BAL,BAL,BAL,1998_BAL
1998,AL,BOS,BOS,E,2,162,81,92,70,N,Y,N,N,876,5601,1568,338,35,205,541,1049,72,39,,,729,669,4.19,5,8,53,4308,1406,168,504,1025,105,128,0.98,Boston Red Sox,Fenway Park II,2314704,102,101,BOS,BOS,BOS,1998_BOS
1998,AL,CHA,CHW,C,2,163,81,80,82,N,N,N,N,861,5585,1516,291,38,198,551,916,127,46,,,931,837,5.24,8,4,42,4315,1569,211,580,911,140,161,0.97,Chicago White Sox,Comiskey Park II,1391146,98,98,CHW,CHA,CHA,1998_CHA
1998,NL,CHN,CHC,C,2,163,82,90,73,N,Y,N,N,831,5649,1494,250,34,212,601,1223,65,44,,,792,739,4.5,7,7,56,4431,1528,180,575,1207,101,107,0.98,Chicago Cubs,Wrigley Field,2623194,103,103,CHC,CHN,CHN,1998_CHN
1998,NL,CIN,CIN,C,4,162,81,77,85,N,N,N,N,750,5496,1441,298,28,138,608,1107,95,42,,,760,711,4.44,6,8,42,4323,1400,170,573,1098,122,142,0.98,Cincinnati Reds,Cinergy Field,1793649,102,102,CIN,CIN,CIN,1998_CIN
1998,AL,CLE,CLE,C,1,162,81,89,73,Y,N,N,N,850,5616,1530,334,30,198,630,1061,143,60,,,779,722,4.45,9,4,47,4380,1552,171,563,1037,110,146,0.98,Cleveland Indians,Jacobs Field,3467299,103,102,CLE,CLE,CLE,1998_CLE
1998,NL,COL,COL,W,4,162,81,77,85,N,N,N,N,826,5632,1640,333,36,183,469,949,67,47,,,855,796,5,9,5,36,4297,1583,174,562,951,102,193,0.98,Colorado Rockies,Coors Field,3792683,121,122,COL,COL,COL,1998_COL
1998,AL,DET,DET,C,5,162,81,65,97,N,N,N,N,722,5664,1494,306,29,165,455,1070,122,62,,,863,792,4.93,9,4,32,4338,1551,185,595,947,115,164,0.98,Detroit Tigers,Tiger Stadium,1409391,100,101,DET,DET,DET,1998_DET
1998,NL,FLO,FLA,E,5,162,81,54,108,N,N,N,N,667,5558,1381,277,36,114,525,1120,115,57,,,923,837,5.2,11,3,24,4348,1617,182,715,1016,129,177,0.97,Florida Marlins,Joe Robbie Stadium,1730384,94,95,FLA,FLO,FLO,1998_FLO
1998,NL,HOU,HOU,C,1,162,81,102,60,Y,N,N,N,874,5641,1578,326,28,166,621,1122,155,51,,,620,572,3.5,12,11,44,4413,1435,147,465,1187,108,144,0.98,Houston Astros,Astrodome,2458451,98,97,HOU,HOU,HOU,1998_HOU
1998,AL,KCA,KCR,C,3,161,80,72,89,N,N,N,N,714,5546,1459,274,40,134,475,984,135,50,,,899,823,5.16,6,7,46,4308,1590,196,568,999,125,172,0.98,Kansas City Royals,Kauffman Stadium,1494875,101,102,KCR,KCA,KCA,1998_KCA
1998,NL,LAN,LAD,W,3,162,81,83,79,N,N,N,N,669,5459,1374,209,27,159,447,1056,137,53,,,678,613,3.81,16,10,47,4341,1332,135,587,1178,134,154,0.97,Los Angeles Dodgers,Dodger Stadium,3089222,95,95,LAD,LAN,LAN,1998_LAN
1998,NL,MIL,MIL,C,5,162,81,74,88,N,N,N,N,707,5541,1439,266,17,152,532,1039,81,59,,,812,746,4.63,2,2,39,4353,1538,188,550,1063,110,192,0.98,Milwaukee Brewers,County Stadium,1811593,100,101,MIL,ML4,MIL,1998_MIL
1998,AL,MIN,MIN,C,4,162,81,70,92,N,N,N,N,734,5641,1499,285,32,115,506,915,112,54,,,818,765,4.76,7,9,42,4342,1622,180,457,952,108,135,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1165976,101,102,MIN,MIN,MIN,1998_MIN
1998,NL,MON,WSN,E,4,162,81,65,97,N,N,N,N,644,5418,1348,280,32,147,439,1058,91,46,,,783,696,4.39,4,5,39,4281,1448,156,533,1017,155,127,0.97,Montreal Expos,Stade Olympique,914909,98,99,MON,MON,MON,1998_MON
1998,AL,NYA,NYY,E,1,162,81,114,48,Y,N,Y,Y,965,5643,1625,290,31,207,653,1025,153,63,,,656,618,3.82,22,16,48,4369,1357,156,466,1080,98,146,0.98,New York Yankees,Yankee Stadium II,2955193,97,95,NYY,NYA,NYA,1998_NYA
1998,NL,NYN,NYM,E,2,162,81,88,74,N,N,N,N,706,5510,1425,289,24,136,572,1049,62,46,,,645,611,3.77,9,16,46,4374,1381,152,532,1129,101,151,0.98,New York Mets,Shea Stadium,2287948,99,99,NYM,NYN,NYN,1998_NYN
1998,AL,OAK,OAK,W,4,162,81,74,88,N,N,N,N,804,5490,1413,295,13,149,633,1122,131,47,,,866,770,4.83,12,4,39,4302,1555,179,529,922,141,155,0.97,Oakland Athletics,Oakland Coliseum,1232343,96,97,OAK,OAK,OAK,1998_OAK
1998,NL,PHI,PHI,E,3,162,81,75,87,N,N,N,N,713,5617,1482,286,36,126,508,1080,97,45,,,808,754,4.64,21,11,32,4389,1476,188,544,1176,110,131,0.98,Philadelphia Phillies,Veterans Stadium,1715722,102,103,PHI,PHI,PHI,1998_PHI
1998,NL,PIT,PIT,C,6,163,80,69,93,N,N,N,N,650,5493,1395,271,35,107,393,1060,159,51,,,718,630,3.91,7,10,41,4347,1433,147,530,1112,140,161,0.97,Pittsburgh Pirates,Three Rivers Stadium,1560950,102,103,PIT,PIT,PIT,1998_PIT
1998,NL,SDN,SDP,W,1,162,81,98,64,Y,N,Y,N,749,5490,1390,292,30,167,604,1072,79,37,,,635,587,3.63,14,11,59,4363,1384,139,501,1217,104,155,0.98,San Diego Padres,Qualcomm Stadium,2555874,92,92,SDP,SDN,SDN,1998_SDN
1998,AL,SEA,SEA,W,3,161,81,76,85,N,N,N,N,859,5628,1553,321,28,234,558,1081,115,39,,,855,783,4.95,17,7,31,4272,1530,196,528,1156,125,139,0.97,Seattle Mariners,Kingdome,2651511,99,99,SEA,SEA,SEA,1998_SEA
1998,NL,SFN,SFG,W,2,163,81,89,74,N,N,N,N,845,5628,1540,292,26,161,678,1040,102,51,,,739,688,4.19,6,6,44,4431,1457,171,562,1089,101,157,0.98,San Francisco Giants,3Com Park,1925364,95,95,SFG,SFN,SFN,1998_SFN
1998,NL,SLN,STL,C,3,163,82,83,79,N,N,N,N,810,5593,1444,292,30,223,676,1179,133,41,,,782,705,4.32,6,10,44,4409,1513,151,558,972,142,160,0.97,St. Louis Cardinals,Busch Stadium II,3195691,100,100,STL,SLN,SLN,1998_SLN
1998,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,620,5555,1450,267,43,111,473,1107,120,73,,,751,697,4.35,7,8,28,4329,1425,171,643,1008,94,178,0.98,Tampa Bay Devil Rays,Tropicana Field,2506293,101,102,TBD,TBA,TBA,1998_TBA
1998,AL,TEX,TEX,W,1,162,81,88,74,Y,N,N,N,940,5672,1637,314,32,201,595,1045,82,47,,,871,795,5,10,8,46,4293,1624,164,519,994,122,140,0.98,Texas Rangers,The Ballpark at Arlington,2927399,104,103,TEX,TEX,TEX,1998_TEX
1998,AL,TOR,TOR,E,3,163,81,88,74,N,N,N,N,816,5580,1482,316,19,221,564,1132,184,81,,,768,698,4.29,10,11,47,4395,1443,169,587,1154,125,131,0.97,Toronto Blue Jays,Skydome,2454303,100,99,TOR,TOR,TOR,1998_TOR
1999,AL,ANA,ANA,W,4,162,81,70,92,N,N,N,N,711,5494,1404,248,22,158,511,1022,71,45,,,826,762,4.79,4,7,37,4293,1472,177,624,877,106,156,0.98,Anaheim Angels,Edison International Field,2253123,99,100,ANA,ANA,ANA,1999_ANA
1999,NL,ARI,ARI,W,1,162,81,100,62,Y,N,N,N,908,5658,1566,289,46,216,588,1045,137,39,,,676,615,3.77,16,9,42,4401,1387,176,543,1198,104,129,0.98,Arizona Diamondbacks,Bank One Ballpark,3019654,101,101,ARI,ARI,ARI,1999_ARI
1999,NL,ATL,ATL,E,1,162,81,103,59,Y,N,Y,N,840,5569,1481,309,23,197,608,962,148,66,,,661,593,3.63,9,9,45,4413,1398,142,507,1197,111,122,0.98,Atlanta Braves,Turner Field,3284897,100,98,ATL,ATL,ATL,1999_ATL
1999,AL,BAL,BAL,E,4,162,81,78,84,N,N,N,N,851,5637,1572,299,21,203,615,890,107,46,,,815,761,4.77,17,11,33,4305,1468,198,647,982,89,192,0.98,Baltimore Orioles,Oriole Park at Camden Yards,3433150,96,96,BAL,BAL,BAL,1999_BAL
1999,AL,BOS,BOS,E,2,162,81,94,68,N,Y,N,N,836,5579,1551,334,42,176,597,928,67,39,,,718,638,4,6,12,50,4309,1396,160,469,1131,127,131,0.97,Boston Red Sox,Fenway Park II,2446162,104,103,BOS,BOS,BOS,1999_BOS
1999,AL,CHA,CHW,C,2,162,81,75,86,N,N,N,N,777,5644,1563,298,37,162,499,810,110,50,,,870,786,4.92,6,3,39,4314,1608,210,596,968,136,148,0.97,Chicago White Sox,Comiskey Park II,1338851,101,101,CHW,CHA,CHA,1999_CHA
1999,NL,CHN,CHC,C,6,162,81,67,95,N,N,N,N,747,5482,1411,255,35,189,571,1170,60,44,,,920,837,5.27,11,6,32,4291,1619,221,529,980,139,135,0.97,Chicago Cubs,Wrigley Field,2813854,97,98,CHC,CHN,CHN,1999_CHN
1999,NL,CIN,CIN,C,2,163,82,96,67,N,N,N,N,865,5649,1536,312,37,209,569,1125,164,54,,,711,648,3.99,6,11,55,4384,1309,190,636,1081,105,137,0.98,Cincinnati Reds,Cinergy Field,2061222,103,103,CIN,CIN,CIN,1999_CIN
1999,AL,CLE,CLE,C,1,162,81,97,65,Y,N,N,N,1009,5634,1629,309,32,209,743,1099,147,50,,,860,789,4.9,3,6,46,4350,1503,197,634,1120,106,153,0.98,Cleveland Indians,Jacobs Field,3468456,104,103,CLE,CLE,CLE,1999_CLE
1999,NL,COL,COL,W,5,162,81,72,90,N,N,N,N,906,5716,1644,305,39,223,508,863,70,43,,,1028,955,6.02,12,2,33,4285,1700,237,737,1032,118,186,0.98,Colorado Rockies,Coors Field,3481065,127,127,COL,COL,COL,1999_COL
1999,AL,DET,DET,C,3,161,81,69,92,N,N,N,N,747,5481,1433,289,34,212,458,1049,108,70,,,882,817,5.18,4,6,33,4261,1528,209,583,976,106,155,0.98,Detroit Tigers,Tiger Stadium,2026441,99,101,DET,DET,DET,1999_DET
1999,NL,FLO,FLA,E,5,162,80,64,98,N,N,N,N,691,5578,1465,266,44,128,479,1145,92,46,,,852,781,4.9,6,5,33,4306,1560,171,655,943,127,150,0.97,Florida Marlins,Pro Player Stadium,1369421,93,95,FLA,FLO,FLO,1999_FLO
1999,NL,HOU,HOU,C,1,162,82,97,65,Y,N,N,N,823,5485,1463,293,23,168,728,1138,166,75,,,675,622,3.84,12,8,48,4375,1485,128,478,1204,106,168,0.98,Houston Astros,Astrodome,2706017,100,98,HOU,HOU,HOU,1999_HOU
1999,AL,KCA,KCR,C,4,161,80,64,97,N,N,N,N,856,5624,1584,294,52,151,535,932,127,39,,,921,844,5.35,11,3,29,4261,1607,202,643,831,125,189,0.98,Kansas City Royals,Kauffman Stadium,1506068,102,103,KCR,KCA,KCA,1999_KCA
1999,NL,LAN,LAD,W,3,162,81,77,85,N,N,N,N,793,5567,1480,253,23,187,594,1030,167,68,,,787,718,4.45,8,6,37,4357,1438,192,594,1077,137,134,0.97,Los Angeles Dodgers,Dodger Stadium,3095346,95,94,LAD,LAN,LAN,1999_LAN
1999,NL,MIL,MIL,C,5,161,80,74,87,N,N,N,N,815,5582,1524,299,30,165,658,1065,81,33,,,886,812,5.07,2,5,40,4327,1618,213,616,987,127,142,0.97,Milwaukee Brewers,County Stadium,1701796,99,99,MIL,ML4,MIL,1999_MIL
1999,AL,MIN,MIN,C,5,161,81,63,97,N,N,N,N,686,5495,1450,285,30,105,500,978,118,60,,,845,794,5.02,12,8,34,4269,1591,208,487,927,92,144,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1202829,103,104,MIN,MIN,MIN,1999_MIN
1999,NL,MON,WSN,E,4,162,81,68,94,N,N,N,N,718,5559,1473,320,47,163,438,939,70,51,,,853,747,4.69,6,4,44,4302,1505,152,572,1043,160,126,0.97,Montreal Expos,Stade Olympique,773277,97,98,MON,MON,MON,1999_MON
1999,AL,NYA,NYY,E,1,162,81,98,64,Y,N,Y,Y,900,5568,1568,302,36,193,718,978,104,57,,,731,660,4.13,6,10,50,4318,1402,158,581,1111,111,130,0.98,New York Yankees,Yankee Stadium II,3292736,98,97,NYY,NYA,NYA,1999_NYA
1999,NL,NYN,NYM,E,2,163,81,97,66,N,Y,N,N,853,5572,1553,297,14,181,717,994,150,61,,,711,691,4.27,5,7,49,4369,1372,167,617,1172,68,147,0.98,New York Mets,Shea Stadium,2725668,98,97,NYM,NYN,NYN,1999_NYN
1999,AL,OAK,OAK,W,2,162,81,87,75,N,N,N,N,893,5519,1430,287,20,235,770,1129,70,37,,,846,749,4.69,6,5,48,4314,1537,160,569,967,122,162,0.98,Oakland Athletics,Oakland Coliseum,1434610,94,94,OAK,OAK,OAK,1999_OAK
1999,NL,PHI,PHI,E,3,162,81,77,85,N,N,N,N,841,5598,1539,302,44,161,631,1081,125,35,,,846,788,4.93,11,6,32,4314,1494,212,627,1030,100,143,0.98,Philadelphia Phillies,Veterans Stadium,1825337,105,105,PHI,PHI,PHI,1999_PHI
1999,NL,PIT,PIT,C,3,161,81,78,83,N,N,N,N,775,5468,1417,282,40,171,573,1197,112,44,,,782,689,4.33,8,3,34,4297,1444,160,633,1083,147,174,0.97,Pittsburgh Pirates,Three Rivers Stadium,1638023,101,101,PIT,PIT,PIT,1999_PIT
1999,NL,SDN,SDP,W,4,162,81,74,88,N,N,N,N,710,5394,1360,256,22,153,631,1169,174,67,,,781,705,4.47,5,6,43,4260,1454,193,529,1078,129,151,0.97,San Diego Padres,Qualcomm Stadium,2523538,92,92,SDP,SDN,SDN,1999_SDN
1999,AL,SEA,SEA,W,3,162,81,79,83,N,N,N,N,859,5572,1499,263,21,244,610,1095,130,45,,,905,834,5.24,7,6,40,4300,1613,191,684,980,113,180,0.98,Seattle Mariners,Kingdome / Safeco Field,2916346,102,103,SEA,SEA,SEA,1999_SEA
1999,NL,SFN,SFG,W,2,162,81,86,76,N,N,N,N,872,5563,1507,307,18,188,696,1028,109,56,,,831,762,4.71,6,3,42,4368,1486,194,655,1076,105,150,0.98,San Francisco Giants,3Com Park,2078399,95,94,SFG,SFN,SFN,1999_SFN
1999,NL,SLN,STL,C,4,161,80,75,86,N,N,N,N,809,5570,1461,274,27,194,613,1202,134,48,,,838,761,4.74,5,3,38,4335,1519,161,667,1025,132,161,0.97,St. Louis Cardinals,Busch Stadium II,3225334,101,101,STL,SLN,SLN,1999_SLN
1999,AL,TBA,TBD,E,5,162,81,69,93,N,N,N,N,772,5586,1531,272,29,145,544,1042,73,49,,,913,805,5.06,6,5,45,4297,1606,172,695,1055,135,198,0.97,Tampa Bay Devil Rays,Tropicana Field,1562827,100,102,TBD,TBA,TBA,1999_TBA
1999,AL,TEX,TEX,W,1,162,81,95,67,Y,N,N,N,945,5651,1653,304,29,230,611,937,111,54,,,859,809,5.07,6,9,47,4306,1626,186,509,979,119,167,0.98,Texas Rangers,The Ballpark at Arlington,2771469,105,105,TEX,TEX,TEX,1999_TEX
1999,AL,TOR,TOR,E,3,162,81,84,78,N,N,N,N,883,5642,1580,337,14,212,578,1077,119,48,,,862,786,4.92,14,9,39,4315,1582,191,575,1009,106,164,0.98,Toronto Blue Jays,Skydome,2163464,101,101,TOR,TOR,TOR,1999_TOR
2000,AL,ANA,ANA,W,3,162,81,82,80,N,N,N,N,864,5628,1574,309,34,236,608,1024,93,52,47,43,869,805,5,5,3,46,4344,1534,228,662,846,134,182,0.978,Anaheim Angels,Edison International Field,2066982,102,103,ANA,ANA,ANA,2000_ANA
2000,NL,ARI,ARI,W,3,162,81,85,77,N,N,N,N,792,5527,1466,282,44,179,535,975,97,44,59,58,754,698,4.35,16,8,38,4331,1441,190,500,1220,107,138,0.982,Arizona Diamondbacks,Bank One Ballpark,2942251,105,103,ARI,ARI,ARI,2000_ARI
2000,NL,ATL,ATL,E,1,162,81,95,67,Y,N,N,N,810,5489,1490,274,26,179,595,1010,148,56,59,45,714,648,4.05,13,9,53,4321,1428,165,484,1093,129,138,0.979,Atlanta Braves,Turner Field,3234304,101,99,ATL,ATL,ATL,2000_ATL
2000,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,794,5549,1508,310,22,184,558,900,126,65,49,54,913,855,5.37,14,6,33,4300,1547,202,665,1017,116,151,0.981,Baltimore Orioles,Oriole Park at Camden Yards,3297031,95,96,BAL,BAL,BAL,2000_BAL
2000,AL,BOS,BOS,E,2,162,81,85,77,N,N,N,N,792,5630,1503,316,32,167,611,1019,43,30,42,48,745,683,4.23,7,12,46,4358,1433,173,498,1121,109,120,0.982,Boston Red Sox,Fenway Park II,2585895,104,103,BOS,BOS,BOS,2000_BOS
2000,AL,CHA,CHW,C,1,162,81,95,67,Y,N,N,N,978,5646,1615,325,33,216,591,960,119,42,53,61,839,751,4.66,5,7,43,4351,1509,195,614,1037,133,190,0.978,Chicago White Sox,Comiskey Park II,1947799,102,102,CHW,CHA,CHA,2000_CHA
2000,NL,CHN,CHC,C,6,162,81,65,97,N,N,N,N,764,5577,1426,272,23,183,632,1120,93,37,54,45,904,849,5.25,10,5,39,4364,1505,231,658,1143,100,139,0.983,Chicago Cubs,Wrigley Field,2789511,97,98,CHC,CHN,CHN,2000_CHN
2000,NL,CIN,CIN,C,2,163,82,85,77,N,N,N,N,825,5635,1545,302,36,200,559,995,100,38,64,58,765,700,4.33,8,7,42,4369,1446,190,659,1015,111,156,0.982,Cincinnati Reds,Cinergy Field,2577371,102,102,CIN,CIN,CIN,2000_CIN
2000,AL,CLE,CLE,C,2,162,81,90,72,N,N,N,N,950,5683,1639,310,30,221,685,1057,113,34,51,52,816,775,4.84,6,5,34,4327,1511,173,666,1213,72,147,0.988,Cleveland Indians,Jacobs Field,3456278,101,100,CLE,CLE,CLE,2000_CLE
2000,NL,COL,COL,W,4,162,81,82,80,N,N,N,N,968,5660,1664,320,53,161,601,907,131,61,42,75,897,835,5.26,7,2,33,4290,1568,221,588,1001,94,176,0.985,Colorado Rockies,Coors Field,3295129,125,125,COL,COL,COL,2000_COL
2000,AL,DET,DET,C,3,162,81,79,83,N,N,N,N,823,5644,1553,307,41,177,562,982,83,38,43,49,827,755,4.71,6,6,44,4330,1583,177,496,978,105,171,0.983,Detroit Tigers,Comerica Park,2438617,95,95,DET,DET,DET,2000_DET
2000,NL,FLO,FLA,E,3,161,81,79,82,N,N,N,N,731,5509,1441,274,29,160,540,1184,168,55,60,51,797,729,4.59,5,4,48,4289,1477,169,650,1051,125,144,0.98,Florida Marlins,Pro Player Stadium,1218326,94,95,FLA,FLO,FLO,2000_FLO
2000,NL,HOU,HOU,C,4,162,81,72,90,N,N,N,N,938,5570,1547,289,36,249,673,1129,114,52,83,61,944,865,5.42,8,2,30,4313,1596,234,598,1064,133,149,0.978,Houston Astros,Enron Field,3056139,107,107,HOU,HOU,HOU,2000_HOU
2000,AL,KCA,KCR,C,4,162,81,77,85,N,N,N,N,879,5709,1644,281,27,150,511,840,121,35,48,70,930,876,5.48,10,6,29,4318,1585,239,693,927,102,185,0.983,Kansas City Royals,Kauffman Stadium,1564847,103,103,KCR,KCA,KCA,2000_KCA
2000,NL,LAN,LAD,W,2,162,81,86,76,N,N,N,N,798,5481,1408,265,28,211,668,1083,95,42,51,46,729,659,4.1,9,11,36,4335,1379,176,600,1154,135,151,0.978,Los Angeles Dodgers,Dodger Stadium,2880242,94,94,LAD,LAN,LAN,2000_LAN
2000,NL,MIL,MIL,C,3,163,81,73,89,N,N,N,N,740,5563,1366,297,25,177,620,1245,72,44,61,49,826,755,4.63,2,7,29,4399,1501,174,728,967,118,187,0.981,Milwaukee Brewers,County Stadium,1573621,97,98,MIL,ML4,MIL,2000_MIL
